variant,draw,group,alpha,beta,delta,tau,omega,kappa
robust_real_derived_cpi_nonfood,659,dairyegg,0.0012458589874931,0.0,8.786951287961243e-06,0.0378567758950476,0.5350713159455436,6.497349651811178
robust_real_derived_cpi_nonfood,659,grain,1.7366165996293913e-05,0.0,0.7763345097925858,0.0003020825684409,0.5350713159455436,6.497349651811178
robust_real_derived_cpi_nonfood,659,nonfood,0.9902155202783686,1.0,245.7936032699656,18.160738254186192,0.5350713159455436,6.497349651811178
robust_real_derived_cpi_nonfood,659,nonpork_meatsea,1.7356815318763124e-05,0.0,0.0255916258338329,0.0759598368482628,0.5350713159455436,6.497349651811178
robust_real_derived_cpi_nonfood,659,oil,1.7356815318763124e-05,0.0,0.2081658119131457,0.0416322153227774,0.5350713159455436,6.497349651811178
robust_real_derived_cpi_nonfood,659,pork,0.0057100252336984,0.0,0.0947994383229238,9.402798648973212e-06,0.5350713159455436,6.497349651811178
robust_real_derived_cpi_nonfood,659,vegfruit,0.0027765157038061,0.0,0.0110764560201952,0.0725379914759833,0.5350713159455436,6.497349651811178
robust_real_derived_cpi_nonfood,660,dairyegg,0.002474882952787,0.0,8.316589571050132e-06,0.0234372145277569,0.6840643564477152,5.991593640000864
robust_real_derived_cpi_nonfood,660,grain,0.0019885255686292,0.0,0.6114977351619116,0.1223619833188901,0.6840643564477152,5.991593640000864
robust_real_derived_cpi_nonfood,660,nonfood,0.9820315551159768,1.0,151.30123902297032,13.286492649489103,0.6840643564477152,5.991593640000864
robust_real_derived_cpi_nonfood,660,nonpork_meatsea,0.0002768509349035,0.0,0.0015765089557538,0.072106768002066,0.6840643564477152,5.991593640000864
robust_real_derived_cpi_nonfood,660,oil,0.0002768509349035,0.0,0.145280760012762,0.0959103295422129,0.6840643564477152,5.991593640000864
robust_real_derived_cpi_nonfood,660,pork,0.0086497617540921,0.0,0.0899379378750925,9.76922545797848e-06,0.6840643564477152,5.991593640000864
robust_real_derived_cpi_nonfood,660,vegfruit,0.0043015727387073,0.0,0.0289213642087795,0.0517813201808648,0.6840643564477152,5.991593640000864
robust_real_derived_cpi_nonfood,661,dairyegg,0.0018643655037306,0.0,8.280928819128477e-06,0.0257216798392547,0.7952421824617084,6.345617615659823
robust_real_derived_cpi_nonfood,661,grain,8.234141405109846e-07,0.0,0.6543230135729822,0.1677546687304724,0.7952421824617084,6.345617615659823
robust_real_derived_cpi_nonfood,661,nonfood,0.9874810704250676,1.0,4.780466389307208,8.144423558241936,0.7952421824617084,6.345617615659823
robust_real_derived_cpi_nonfood,661,nonpork_meatsea,8.182990295851892e-07,0.0,1.6505223506957895e-05,0.0732710096190795,0.7952421824617084,6.345617615659823
robust_real_derived_cpi_nonfood,661,oil,8.182990295851892e-07,0.0,0.1436758908993731,0.1046068576875048,0.7952421824617084,6.345617615659823
robust_real_derived_cpi_nonfood,661,pork,0.0064124796784315,0.0,0.0520950053674267,1.052414003463185e-05,0.7952421824617084,6.345617615659823
robust_real_derived_cpi_nonfood,661,vegfruit,0.0042396243805705,0.0,0.0303916453288072,0.0456705692321551,0.7952421824617084,6.345617615659823
robust_real_derived_cpi_nonfood,662,dairyegg,0.0010492875939843,0.0,7.948244370250629e-06,0.0370922771595445,0.6333217578782206,6.77506623008956
robust_real_derived_cpi_nonfood,662,grain,3.484110582461443e-06,0.0,0.7528858851645257,1.3263439471535489e-05,0.6333217578782206,6.77506623008956
robust_real_derived_cpi_nonfood,662,nonfood,0.9905962434139428,1.0,1.5525846533810712,9.305582021088444,0.6333217578782206,6.77506623008956
robust_real_derived_cpi_nonfood,662,nonpork_meatsea,3.4831336439654718e-06,0.0,0.0199427068014073,0.0716786519572444,0.6333217578782206,6.77506623008956
robust_real_derived_cpi_nonfood,662,oil,3.4831336439654718e-06,0.0,0.2109875743678855,0.0408420896731522,0.6333217578782206,6.77506623008956
robust_real_derived_cpi_nonfood,662,pork,0.0052942168562102,0.0,0.0700066176287901,1.0157087364217383e-05,0.6333217578782206,6.77506623008956
robust_real_derived_cpi_nonfood,662,vegfruit,0.0030498017579923,0.0,0.0183412702015014,0.0588303132377788,0.6333217578782206,6.77506623008956
robust_real_derived_cpi_nonfood,663,dairyegg,0.0011653902365626,0.0,9.024068094330618e-06,0.0342688365314666,0.7140008573886512,6.727119904876906
robust_real_derived_cpi_nonfood,663,grain,0.001477825891935,0.0,0.6144243727847625,8.053472662553085e-06,0.7140008573886512,6.727119904876906
robust_real_derived_cpi_nonfood,663,nonfood,0.9845509112291012,1.0,0.0145273179520111,5.963832786421037,0.7140008573886512,6.727119904876906
robust_real_derived_cpi_nonfood,663,nonpork_meatsea,0.0055653095592832,0.0,0.0008626103774782,0.0456067646848893,0.7140008573886512,6.727119904876906
robust_real_derived_cpi_nonfood,663,oil,8.389083895927686e-05,0.0,0.1502425532364062,0.0892949534023843,0.7140008573886512,6.727119904876906
robust_real_derived_cpi_nonfood,663,pork,0.0048009383144257,0.0,0.0841168941007026,9.737929128970088e-06,0.7140008573886512,6.727119904876906
robust_real_derived_cpi_nonfood,663,vegfruit,0.0023557339297328,0.0,0.0387184704259134,0.0474865736026943,0.7140008573886512,6.727119904876906
robust_real_derived_cpi_nonfood,664,dairyegg,0.0027131312401764,0.0,8.136756335141202e-06,0.0161012197890307,0.5970932882140335,6.131131288159077
robust_real_derived_cpi_nonfood,664,grain,0.0018717803162324,0.0,0.7468216456035571,0.0009908662268367,0.5970932882140335,6.131131288159077
robust_real_derived_cpi_nonfood,664,nonfood,0.9830379224330824,1.0,88.79694914410511,13.476513823808611,0.5970932882140335,6.131131288159077
robust_real_derived_cpi_nonfood,664,nonpork_meatsea,0.0002578932939125,0.0,0.0031166247814161,0.0735655267172985,0.5970932882140335,6.131131288159077
robust_real_derived_cpi_nonfood,664,oil,0.0002636382683381,0.0,0.2043327483494063,0.0601191606112348,0.5970932882140335,6.131131288159077
robust_real_derived_cpi_nonfood,664,pork,0.007311035038845,0.0,0.0828349896290834,1.080115526835419e-05,0.5970932882140335,6.131131288159077
robust_real_derived_cpi_nonfood,664,vegfruit,0.0045445994094129,0.0,0.0262063054740987,0.052173094924248,0.5970932882140335,6.131131288159077
robust_real_derived_cpi_nonfood,665,dairyegg,0.0020676325197725,0.0,9.104288730037117e-06,0.023160463730157,0.7784703001017079,6.092024825895599
robust_real_derived_cpi_nonfood,665,grain,0.0015796222010227,0.0,0.6451501733612045,0.1233923382261124,0.7784703001017079,6.092024825895599
robust_real_derived_cpi_nonfood,665,nonfood,0.9841322587449044,1.0,116.68558382915454,12.122698359104335,0.7784703001017079,6.092024825895599
robust_real_derived_cpi_nonfood,665,nonpork_meatsea,0.0002503060066693,0.0,0.0007208177954586,0.077988627472494,0.7784703001017079,6.092024825895599
robust_real_derived_cpi_nonfood,665,oil,0.0002503060066693,0.0,0.1587600079147825,0.0953520463079127,0.7784703001017079,6.092024825895599
robust_real_derived_cpi_nonfood,665,pork,0.0080449346422849,0.0,0.0917930198096189,9.269824635360492e-06,0.7784703001017079,6.092024825895599
robust_real_derived_cpi_nonfood,665,vegfruit,0.0036749398786766,0.0,0.0302128571545559,0.0509189855448313,0.7784703001017079,6.092024825895599
robust_real_derived_cpi_nonfood,666,dairyegg,0.0023839685421356,0.0,8.488012745620576e-06,0.0210155601203207,0.960632184405321,6.149194787325883
robust_real_derived_cpi_nonfood,666,grain,0.0028052189409108,0.0,0.735714580007263,0.0001425016647333,0.960632184405321,6.149194787325883
robust_real_derived_cpi_nonfood,666,nonfood,0.983953352051724,1.0,44.25753384744475,11.923320664338332,0.960632184405321,6.149194787325883
robust_real_derived_cpi_nonfood,666,nonpork_meatsea,6.030493640595489e-05,0.0,0.0299650297617962,0.0527448672971504,0.960632184405321,6.149194787325883
robust_real_derived_cpi_nonfood,666,oil,6.030493640595489e-05,0.0,0.1800473889851382,0.0787214601322581,0.960632184405321,6.149194787325883
robust_real_derived_cpi_nonfood,666,pork,0.0075105547738787,0.0,0.0926686900891942,1.0097241871732314e-05,0.960632184405321,6.149194787325883
robust_real_derived_cpi_nonfood,666,vegfruit,0.0032262958185387,0.0,0.022079181517446,0.0602807823388074,0.960632184405321,6.149194787325883
robust_real_derived_cpi_nonfood,667,dairyegg,0.0020463600613404,0.0,8.346379658904193e-06,0.0276417306914842,0.4810466162344191,6.216863205901083
robust_real_derived_cpi_nonfood,667,grain,3.27742929589292e-05,0.0,0.7111360216618198,0.0978328303137438,0.4810466162344191,6.216863205901083
robust_real_derived_cpi_nonfood,667,nonfood,0.986549705859752,1.0,213.0806250738704,16.27164056311743,0.4810466162344191,6.216863205901083
robust_real_derived_cpi_nonfood,667,nonpork_meatsea,3.27742929589292e-05,0.0,0.0007591313932791,0.0839287024715586,0.4810466162344191,6.216863205901083
robust_real_derived_cpi_nonfood,667,oil,3.27742929589292e-05,0.0,0.1570694602204141,0.0935718203409347,0.4810466162344191,6.216863205901083
robust_real_derived_cpi_nonfood,667,pork,0.0069776568452766,0.0,0.0760401661218494,1.045572969468537e-05,0.4810466162344191,6.216863205901083
robust_real_derived_cpi_nonfood,667,vegfruit,0.0043279543547538,0.0,0.0314542005270048,0.0489285545238372,0.4810466162344191,6.216863205901083
robust_real_derived_cpi_nonfood,668,dairyegg,0.0059123598288757,0.0,8.92004130873718e-06,0.0145061571302256,0.103404095863395,5.136833645774554
robust_real_derived_cpi_nonfood,668,grain,0.0001307643435728,0.0,0.8310671971362046,0.0146411472957902,0.103404095863395,5.136833645774554
robust_real_derived_cpi_nonfood,668,nonfood,0.9602540601920408,1.0,517.9021512345705,24.6365246006594,0.103404095863395,5.136833645774554
robust_real_derived_cpi_nonfood,668,nonpork_meatsea,8.761214131809079e-05,0.0,0.0015023172033176,0.0889511871309607,0.103404095863395,5.136833645774554
robust_real_derived_cpi_nonfood,668,oil,8.761214131809079e-05,0.0,0.0015843222367889,0.2503589827450021,0.103404095863395,5.136833645774554
robust_real_derived_cpi_nonfood,668,pork,0.0171400627602753,0.0,0.0729906359959201,9.815538020431277e-06,0.103404095863395,5.136833645774554
robust_real_derived_cpi_nonfood,668,vegfruit,0.016387528592599,0.0,0.0005248980051572,0.0576663374854336,0.103404095863395,5.136833645774554
robust_real_derived_cpi_nonfood,669,dairyegg,0.0016920316318201,0.0,9.136294105962496e-06,0.0316293481542505,0.4337842641716947,6.268997661326872
robust_real_derived_cpi_nonfood,669,grain,0.0015922784051207,0.0,0.689663063559879,0.0411515233988986,0.4337842641716947,6.268997661326872
robust_real_derived_cpi_nonfood,669,nonfood,0.9875171829961082,1.0,235.30637619948183,16.711090603432623,0.4337842641716947,6.268997661326872
robust_real_derived_cpi_nonfood,669,nonpork_meatsea,0.0001732851887985,0.0,0.0011258072413473,0.0833253478296569,0.4337842641716947,6.268997661326872
robust_real_derived_cpi_nonfood,669,oil,0.0001732851887985,0.0,0.1211653264585418,0.1280337448787739,0.4337842641716947,6.268997661326872
robust_real_derived_cpi_nonfood,669,pork,0.0065959949335722,0.0,0.0928624586202867,9.858838082771243e-06,0.4337842641716947,6.268997661326872
robust_real_derived_cpi_nonfood,669,vegfruit,0.0022559416557813,0.0,0.0106144508691909,0.0755666165426908,0.4337842641716947,6.268997661326872
robust_real_derived_cpi_nonfood,670,dairyegg,0.0012520130083218,0.0,8.778608948098795e-06,0.0356694413310043,1.059258862520159,5.775421226080613
robust_real_derived_cpi_nonfood,670,grain,0.0006144344123772,0.0,0.7513287933215117,0.2047676151709941,1.059258862520159,5.775421226080613
robust_real_derived_cpi_nonfood,670,nonfood,0.9845017314836476,1.0,103.6332348302125,14.644115480311648,1.059258862520159,5.775421226080613
robust_real_derived_cpi_nonfood,670,nonpork_meatsea,2.9106610367551927e-05,0.0,0.0013431501763227,0.0591231219803858,1.059258862520159,5.775421226080613
robust_real_derived_cpi_nonfood,670,oil,2.9106610367551927e-05,0.0,0.1866220873034936,0.0952076800883266,1.059258862520159,5.775421226080613
robust_real_derived_cpi_nonfood,670,pork,0.0109076491354362,0.0,0.094490224041389,9.719766353183608e-06,1.059258862520159,5.775421226080613
robust_real_derived_cpi_nonfood,670,vegfruit,0.0026659587394816,0.0,0.0274940812049331,0.0550634213681734,1.059258862520159,5.775421226080613
robust_real_derived_cpi_nonfood,671,dairyegg,0.0010823227887549,0.0,7.73320895956798e-06,0.0305045195269669,0.5102699777206162,7.471891785472838
robust_real_derived_cpi_nonfood,671,grain,3.331128072383073e-05,0.0,0.6205280209358119,0.0109196202202892,0.5102699777206162,7.471891785472838
robust_real_derived_cpi_nonfood,671,nonfood,0.9927258786600582,1.0,27.375858521999103,12.515418703059868,0.5102699777206162,7.471891785472838
robust_real_derived_cpi_nonfood,671,nonpork_meatsea,3.331128072383073e-05,0.0,0.0009865204183555,0.1228765009220156,0.5102699777206162,7.471891785472838
robust_real_derived_cpi_nonfood,671,oil,3.331128072383073e-05,0.0,0.1640877744393344,0.0663789782102845,0.5102699777206162,7.471891785472838
robust_real_derived_cpi_nonfood,671,pork,0.0037062183042579,0.0,0.0829564641677332,9.979561885664545e-06,0.5102699777206162,7.471891785472838
robust_real_derived_cpi_nonfood,671,vegfruit,0.0023856464047574,0.0,0.0111692387735931,0.081778809109123,0.5102699777206162,7.471891785472838
robust_real_derived_cpi_nonfood,672,dairyegg,0.0009937799993602,0.0,8.064398227730574e-06,0.0472853497508144,0.3880786558726858,6.8295166483783
robust_real_derived_cpi_nonfood,672,grain,6.910869830251852e-06,0.0,0.7122590089920751,0.0001193448155163,0.3880786558726858,6.8295166483783
robust_real_derived_cpi_nonfood,672,nonfood,0.9923960453537742,1.0,318.55074748258767,18.25897910275428,0.3880786558726858,6.8295166483783
robust_real_derived_cpi_nonfood,672,nonpork_meatsea,6.910869830251852e-06,0.0,0.0215080554961703,0.0799413640156306,0.3880786558726858,6.8295166483783
robust_real_derived_cpi_nonfood,672,oil,6.910869830251852e-06,0.0,0.1989853793823683,0.0466587084468924,0.3880786558726858,6.8295166483783
robust_real_derived_cpi_nonfood,672,pork,0.0053734960572767,0.0,0.072513603988619,1.0110946523287743e-05,0.3880786558726858,6.8295166483783
robust_real_derived_cpi_nonfood,672,vegfruit,0.0012159459800981,0.0,0.0025948394039671,0.1033413706431533,0.3880786558726858,6.8295166483783
robust_real_derived_cpi_nonfood,673,dairyegg,0.0024193141060127,0.0,7.71363040232102e-06,0.0158149638611751,0.855670106016644,6.182378273042296
robust_real_derived_cpi_nonfood,673,grain,0.0031230745983668,0.0,0.631801879470946,0.001021839530001,0.855670106016644,6.182378273042296
robust_real_derived_cpi_nonfood,673,nonfood,0.975321179065888,1.0,4.003080873072517,9.547439910509642,0.855670106016644,6.182378273042296
robust_real_derived_cpi_nonfood,673,nonpork_meatsea,0.0064178032054988,0.0,0.0033251872698469,0.0366433338211477,0.855670106016644,6.182378273042296
robust_real_derived_cpi_nonfood,673,oil,0.0004881389512887,0.0,0.1462736664199752,0.1003431947158095,0.855670106016644,6.182378273042296
robust_real_derived_cpi_nonfood,673,pork,0.0083647926706444,0.0,0.0697231346312253,9.642856382817074e-06,0.855670106016644,6.182378273042296
robust_real_derived_cpi_nonfood,673,vegfruit,0.0038656974023004,0.0,0.03487308947294,0.0481804925082651,0.855670106016644,6.182378273042296
robust_real_derived_cpi_nonfood,674,dairyegg,0.001763766792889,0.0,9.551550856146835e-06,0.0250390243813515,1.560421452174365,6.208037063368206
robust_real_derived_cpi_nonfood,674,grain,0.0015866957079818,0.0,0.4809387392504153,0.2677387303939028,1.560421452174365,6.208037063368206
robust_real_derived_cpi_nonfood,674,nonfood,0.9849768813015236,1.0,0.0190414121092074,7.614474517328383,1.560421452174365,6.208037063368206
robust_real_derived_cpi_nonfood,674,nonpork_meatsea,2.8080608286216463e-05,0.0,6.14421235332821e-06,0.0661994595711145,1.560421452174365,6.208037063368206
robust_real_derived_cpi_nonfood,674,oil,2.8080608286216463e-05,0.0,0.1374392259678195,0.117417848770002,1.560421452174365,6.208037063368206
robust_real_derived_cpi_nonfood,674,pork,0.0085310246201056,0.0,0.0854360127955289,9.191116365621465e-06,1.560421452174365,6.208037063368206
robust_real_derived_cpi_nonfood,674,vegfruit,0.0030854703609274,0.0,0.0319476213108753,0.050358933148951,1.560421452174365,6.208037063368206
robust_real_derived_cpi_nonfood,675,dairyegg,0.0013167513391212,0.0,7.688164247275054e-06,0.0446065951629892,0.6458543183362537,6.2777892498403
robust_real_derived_cpi_nonfood,675,grain,0.0014511118736787,0.0,0.7263078625152266,5.698162538282791e-05,0.6458543183362537,6.2777892498403
robust_real_derived_cpi_nonfood,675,nonfood,0.9894942243625808,1.0,308.9302135803761,13.33102239199003,0.6458543183362537,6.2777892498403
robust_real_derived_cpi_nonfood,675,nonpork_meatsea,2.6218377295608e-05,0.0,0.0481349236667229,0.0357987373513662,0.6458543183362537,6.2777892498403
robust_real_derived_cpi_nonfood,675,oil,2.6218377295608e-05,0.0,0.1968773635260504,0.062398264374225,0.6458543183362537,6.2777892498403
robust_real_derived_cpi_nonfood,675,pork,0.0059528988185759,0.0,0.0913425241136836,9.542605200556729e-06,0.6458543183362537,6.2777892498403
robust_real_derived_cpi_nonfood,675,vegfruit,0.0017325768514518,0.0,0.016662324785782,0.0795684725970115,0.6458543183362537,6.2777892498403
robust_real_derived_cpi_nonfood,676,dairyegg,0.0020548659297926,0.0,8.647203557836296e-06,0.0292541250004715,0.659796784412043,6.1084949206339765
robust_real_derived_cpi_nonfood,676,grain,0.0016395435219206,0.0,0.8294017294327956,1.398173872356202e-05,0.659796784412043,6.1084949206339765
robust_real_derived_cpi_nonfood,676,nonfood,0.9836404264948824,1.0,0.4920287568505601,6.639398403579656,0.659796784412043,6.1084949206339765
robust_real_derived_cpi_nonfood,676,nonpork_meatsea,6.048937961325936e-06,0.0,0.0018632650388983,0.0741650756545059,0.659796784412043,6.1084949206339765
robust_real_derived_cpi_nonfood,676,oil,6.048937961325936e-06,0.0,0.2163082324127372,0.0595303815220414,0.659796784412043,6.1084949206339765
robust_real_derived_cpi_nonfood,676,pork,0.0081470364831789,0.0,0.0722437987145033,1.0199203385729184e-05,0.659796784412043,6.1084949206339765
robust_real_derived_cpi_nonfood,676,vegfruit,0.004506029694303,0.0,0.0377670328969667,0.0435457114158137,0.659796784412043,6.1084949206339765
robust_real_derived_cpi_nonfood,677,dairyegg,0.001668169033692,0.0,8.798319910922762e-06,0.0235913205639968,1.0515090669248095,6.773216285845077
robust_real_derived_cpi_nonfood,677,grain,0.0017407316082148,0.0,0.5009698753064937,0.0927887688544747,1.0515090669248095,6.773216285845077
robust_real_derived_cpi_nonfood,677,nonfood,0.9866594144932834,1.0,3.948069401455527e-05,5.070192925401071,1.0515090669248095,6.773216285845077
robust_real_derived_cpi_nonfood,677,nonpork_meatsea,0.0015976066427302,0.0,3.0069059071919644e-05,0.0748855498504245,1.0515090669248095,6.773216285845077
robust_real_derived_cpi_nonfood,677,oil,0.0002208116724998,0.0,0.1489441975805593,0.0875036488879833,1.0515090669248095,6.773216285845077
robust_real_derived_cpi_nonfood,677,pork,0.0051293323063452,0.0,0.0555171113695712,9.756656870174893e-06,1.0515090669248095,6.773216285845077
robust_real_derived_cpi_nonfood,677,vegfruit,0.0029839342432342,0.0,0.0322184874325072,0.0482157344091293,1.0515090669248095,6.773216285845077
robust_real_derived_cpi_nonfood,678,dairyegg,0.0019629641171687,0.0,9.033436935924548e-06,0.0215166845347203,0.7721665431862796,6.602047007536102
robust_real_derived_cpi_nonfood,678,grain,0.0009698182804557,0.0,0.5660876294928684,0.1362503685013587,0.7721665431862796,6.602047007536102
robust_real_derived_cpi_nonfood,678,nonfood,0.9831607541046354,1.0,1.3276651889567122,8.841148674093352,0.7721665431862796,6.602047007536102
robust_real_derived_cpi_nonfood,678,nonpork_meatsea,0.0039890588601854,0.0,0.0010484131319886,0.0581038619948501,0.7721665431862796,6.602047007536102
robust_real_derived_cpi_nonfood,678,oil,0.0001824649381401,0.0,0.1633594751331443,0.0833115346926128,0.7721665431862796,6.602047007536102
robust_real_derived_cpi_nonfood,678,pork,0.0062676813365617,0.0,0.0547834289912333,9.667286185132805e-06,0.7721665431862796,6.602047007536102
robust_real_derived_cpi_nonfood,678,vegfruit,0.0034672583628525,0.0,0.0348358943753031,0.0458888590875156,0.7721665431862796,6.602047007536102
robust_real_derived_cpi_nonfood,679,dairyegg,0.0011149368958503,0.0,8.815732598057221e-06,0.0386527749616926,0.5887614418258164,6.88189629716432
robust_real_derived_cpi_nonfood,679,grain,1.963969972041729e-05,0.0,0.7402951170494219,6.745714471821392e-05,0.5887614418258164,6.88189629716432
robust_real_derived_cpi_nonfood,679,nonfood,0.9922411033474952,1.0,0.2609273987383429,6.36619949234804,0.5887614418258164,6.88189629716432
robust_real_derived_cpi_nonfood,679,nonpork_meatsea,3.478566293941613e-06,0.0,0.0099286624514997,0.0753637644041703,0.5887614418258164,6.88189629716432
robust_real_derived_cpi_nonfood,679,oil,5.17153339485916e-06,0.0,0.2027715148711265,0.0400059415923533,0.5887614418258164,6.88189629716432
robust_real_derived_cpi_nonfood,679,pork,0.0039313078955115,0.0,0.0758289849817182,1.0378544037328728e-05,0.5887614418258164,6.88189629716432
robust_real_derived_cpi_nonfood,679,vegfruit,0.0026843620617336,0.0,0.0194459557396219,0.0636407680972369,0.5887614418258164,6.88189629716432
robust_real_derived_cpi_nonfood,680,dairyegg,0.0027654758370478,0.0,8.61203306396376e-06,0.0267718127994252,0.4432494791659785,6.108209745780275
robust_real_derived_cpi_nonfood,680,grain,0.0013146388208526,0.0,0.721724243777743,0.0240860403598448,0.4432494791659785,6.108209745780275
robust_real_derived_cpi_nonfood,680,nonfood,0.9815133939513754,1.0,354.009778531346,17.449276103638308,0.4432494791659785,6.108209745780275
robust_real_derived_cpi_nonfood,680,nonpork_meatsea,0.0001514313286708,0.0,0.0010412346548704,0.0830461587709346,0.4432494791659785,6.108209745780275
robust_real_derived_cpi_nonfood,680,oil,0.0001823897639981,0.0,0.1983240273833352,0.0447701638998186,0.4432494791659785,6.108209745780275
robust_real_derived_cpi_nonfood,680,pork,0.0088923309218736,0.0,0.0630275018340983,8.962683112361741e-06,0.4432494791659785,6.108209745780275
robust_real_derived_cpi_nonfood,680,vegfruit,0.0051803393761814,0.0,0.0062310850666609,0.0729003324235432,0.4432494791659785,6.108209745780275
robust_real_derived_cpi_nonfood,681,dairyegg,0.0013084008739098,0.0,8.207174856019056e-06,0.0308970095699336,3.4774788543363995,6.053031749338795
robust_real_derived_cpi_nonfood,681,grain,0.0026141346319443,0.0,0.423703496400148,0.2677704509800574,3.4774788543363995,6.053031749338795
robust_real_derived_cpi_nonfood,681,nonfood,0.976092313455712,1.0,12.610024057005011,9.575175909445862,3.4774788543363995,6.053031749338795
robust_real_derived_cpi_nonfood,681,nonpork_meatsea,0.008969561324233,0.0,0.0116410494444826,0.0125222048058357,3.4774788543363995,6.053031749338795
robust_real_derived_cpi_nonfood,681,oil,8.123052660372285e-05,0.0,0.109755487319915,0.1269600620716235,3.4774788543363995,6.053031749338795
robust_real_derived_cpi_nonfood,681,pork,0.0095139228241601,0.0,0.0714526087923821,8.755553503677174e-06,3.4774788543363995,6.053031749338795
robust_real_derived_cpi_nonfood,681,vegfruit,0.001420436363437,0.0,0.0323472386522353,0.0583160752958079,3.4774788543363995,6.053031749338795
robust_real_derived_cpi_nonfood,682,dairyegg,0.0017139196668296,0.0,8.78645432981868e-06,0.0295360268807865,0.753508459202446,6.326058624687021
robust_real_derived_cpi_nonfood,682,grain,0.0013250250404404,0.0,0.6015431804411765,0.150189033722566,0.753508459202446,6.326058624687021
robust_real_derived_cpi_nonfood,682,nonfood,0.984760419456226,1.0,45.127827240415264,13.072123584531813,0.753508459202446,6.326058624687021
robust_real_derived_cpi_nonfood,682,nonpork_meatsea,0.0002575195652626,0.0,0.0010177999652879,0.0790960144788656,0.753508459202446,6.326058624687021
robust_real_derived_cpi_nonfood,682,oil,0.000450154083842,0.0,0.1571864121863941,0.0951595510919013,0.753508459202446,6.326058624687021
robust_real_derived_cpi_nonfood,682,pork,0.008566831223521,0.0,0.053379155717567,1.0317355635997684e-05,0.753508459202446,6.326058624687021
robust_real_derived_cpi_nonfood,682,vegfruit,0.0029261309638782,0.0,0.0171803594905269,0.0661615171861599,0.753508459202446,6.326058624687021
robust_real_derived_cpi_nonfood,683,dairyegg,0.0019665260267769,0.0,8.170017363610527e-06,0.0235388653620764,0.81387187528563,6.420971813608907
robust_real_derived_cpi_nonfood,683,grain,5.673439285102855e-07,0.0,0.7515699322039701,0.0780959453058188,0.81387187528563,6.420971813608907
robust_real_derived_cpi_nonfood,683,nonfood,0.9886817803326796,1.0,9.124033631357149,12.843500949578452,0.81387187528563,6.420971813608907
robust_real_derived_cpi_nonfood,683,nonpork_meatsea,5.67173486019917e-07,0.0,0.0341685988132959,0.0520672859625008,0.81387187528563,6.420971813608907
robust_real_derived_cpi_nonfood,683,oil,5.67173486019917e-07,0.0,0.2284343392575058,0.0326293739639956,0.81387187528563,6.420971813608907
robust_real_derived_cpi_nonfood,683,pork,0.0058062518639183,0.0,0.0785906243646558,9.361399634727633e-06,0.81387187528563,6.420971813608907
robust_real_derived_cpi_nonfood,683,vegfruit,0.0035437400857243,0.0,0.026129478509473,0.0545622918984428,0.81387187528563,6.420971813608907
robust_real_derived_cpi_nonfood,684,dairyegg,0.0037316987011734,0.0,8.87390339368867e-06,0.010667001076301,0.7149564460545527,5.879460481751534
robust_real_derived_cpi_nonfood,684,grain,0.0030057046993832,0.0,0.4680146985772725,0.2259325358816334,0.7149564460545527,5.879460481751534
robust_real_derived_cpi_nonfood,684,nonfood,0.97286982084174,1.0,197.77991063903727,13.51908572408812,0.7149564460545527,5.879460481751534
robust_real_derived_cpi_nonfood,684,nonpork_meatsea,0.0002447274599021,0.0,0.0006885712323617,0.0737316499757804,0.7149564460545527,5.879460481751534
robust_real_derived_cpi_nonfood,684,oil,0.0002447274599021,0.0,0.1771867506256017,0.088285721614248,0.7149564460545527,5.879460481751534
robust_real_derived_cpi_nonfood,684,pork,0.0129116654421795,0.0,0.0220277803382613,1.0282079939168104e-05,0.7149564460545527,5.879460481751534
robust_real_derived_cpi_nonfood,684,vegfruit,0.0069916553957193,0.0,0.028967341083258,0.0446316293036301,0.7149564460545527,5.879460481751534
robust_real_derived_cpi_nonfood,685,dairyegg,0.0014750397884409,0.0,8.457041579177307e-06,0.0324905004776691,0.7863174371386159,6.4039468855378905
robust_real_derived_cpi_nonfood,685,grain,0.0013952900612679,0.0,0.6643701331303902,0.0830609477203824,0.7863174371386159,6.4039468855378905
robust_real_derived_cpi_nonfood,685,nonfood,0.9881436717590356,1.0,29.175713393620672,12.264899739515188,0.7863174371386159,6.4039468855378905
robust_real_derived_cpi_nonfood,685,nonpork_meatsea,0.0002484288727801,0.0,0.0011349104137326,0.082071420209475,0.7863174371386159,6.4039468855378905
robust_real_derived_cpi_nonfood,685,oil,0.0002484288727801,0.0,0.1638353814489856,0.0793615578541269,0.7863174371386159,6.4039468855378905
robust_real_derived_cpi_nonfood,685,pork,0.0066611871595018,0.0,0.0883745881294782,9.460569216325936e-06,0.7863174371386159,6.4039468855378905
robust_real_derived_cpi_nonfood,685,vegfruit,0.0018279534861931,0.0,0.02551131566195,0.0637585956821649,0.7863174371386159,6.4039468855378905
robust_real_derived_cpi_nonfood,686,dairyegg,0.0012274083571834,0.0,8.383235277619723e-06,0.0352968241599567,0.9994797391571694,6.360044443448302
robust_real_derived_cpi_nonfood,686,grain,0.0003539653491702,0.0,0.5489198362168527,0.2466436501915954,0.9994797391571694,6.360044443448302
robust_real_derived_cpi_nonfood,686,nonfood,0.9876480689321976,1.0,0.0283500708511971,6.370835519295995,0.9994797391571694,6.360044443448302
