policy,county_code,cat,year
名特优新,411025,水果,2024
名特优新,411025,畜禽,2024
名特优新,411082,畜禽,2024
名特优新,411103,粮油,2024
名特优新,411403,加工食品,2024
名特优新,411422,水果,2024
名特优新,411424,蔬菜食用菌,2024
名特优新,411528,畜禽,2024
名特优新,411621,水果,2024
名特优新,411625,水果,2024
名特优新,411625,粮油,2024
名特优新,411603,水果,2024
名特优新,411628,蔬菜食用菌,2024
名特优新,411722,水果,2024
名特优新,420506,茶,2024
名特优新,420527,茶,2024
名特优新,420583,水果,2024
名特优新,421087,畜禽,2024
名特优新,421125,畜禽,2024
名特优新,421127,粮油,2024
名特优新,421224,茶,2024
名特优新,429005,水产,2024
名特优新,431230,茶,2024
名特优新,440115,水果,2024
名特优新,440111,蔬菜食用菌,2024
名特优新,440118,水果,2024
名特优新,440224,粮油,2024
名特优新,440229,畜禽,2024
名特优新,440229,畜禽,2024
名特优新,440229,畜禽,2024
名特优新,440232,畜禽,2024
名特优新,440232,畜禽,2024
名特优新,440232,畜禽,2024
名特优新,440514,茶,2024
名特优新,440811,蔬菜食用菌,2024
名特优新,440823,水产,2024
名特优新,440883,水产,2024
名特优新,441426,粮油,2024
名特优新,441581,粮油,2024
名特优新,445222,粮油,2024
名特优新,450224,畜禽,2024
名特优新,450225,茶,2024
名特优新,450226,水产,2024
名特优新,450329,畜禽,2024
名特优新,450330,水果,2024
名特优新,450330,水果,2024
名特优新,450681,粮油,2024
名特优新,450721,茶,2024
名特优新,450722,畜禽,2024
名特优新,451102,畜禽,2024
名特优新,451121,茶,2024
名特优新,451321,畜禽,2024
名特优新,451324,茶,2024
名特优新,451081,茶,2024
名特优新,460205,水果,2024
名特优新,460205,水果,2024
名特优新,460205,水果,2024
名特优新,460205,水产,2024
名特优新,460400,畜禽,2024
名特优新,469022,畜禽,2024
名特优新,469023,水果,2024
名特优新,469023,水果,2024
名特优新,469023,粮油,2024
名特优新,500113,粮油,2024
名特优新,500153,畜禽,2024
名特优新,500156,加工食品,2024
名特优新,500156,畜禽,2024
名特优新,500154,加工食品,2024
名特优新,500117,粮油,2024
名特优新,510304,水果,2024
名特优新,510304,中药材,2024
名特优新,510525,粮油,2024
名特优新,510525,茶,2024
名特优新,510603,水果,2024
名特优新,510623,粮油,2024
名特优新,510681,水果,2024
名特优新,510682,水果,2024
名特优新,510683,蔬菜食用菌,2024
名特优新,510704,蔬菜食用菌,2024
名特优新,510725,畜禽,2024
名特优新,510726,畜禽,2024
名特优新,510727,畜禽,2024
名特优新,510802,蔬菜食用菌,2024
名特优新,510822,蔬菜食用菌,2024
名特优新,510981,水果,2024
名特优新,510923,水果,2024
名特优新,510923,畜禽,2024
名特优新,511024,粮油,2024
名特优新,511024,粮油,2024
名特优新,511024,蔬菜食用菌,2024
名特优新,511025,畜禽,2024
名特优新,511025,畜禽,2024
名特优新,511083,畜禽,2024
名特优新,511083,畜禽,2024
名特优新,511083,畜禽,2024
名特优新,511083,畜禽,2024
名特优新,511123,茶,2024
名特优新,511126,茶,2024
名特优新,511126,蔬菜食用菌,2024
名特优新,511502,蔬菜食用菌,2024
名特优新,511602,畜禽,2024
名特优新,511621,畜禽,2024
名特优新,511902,畜禽,2024
名特优新,511921,粮油,2024
名特优新,511724,蔬菜食用菌,2024
名特优新,511823,蔬菜食用菌,2024
名特优新,511826,水产,2024
名特优新,511826,水产,2024
名特优新,511827,茶,2024
名特优新,511827,蔬菜食用菌,2024
名特优新,513328,畜禽,2024
名特优新,513424,水果,2024
名特优新,513424,水果,2024
名特优新,520121,水果,2024
名特优新,520121,水果,2024
名特优新,520327,茶,2024
名特优新,522301,蔬菜食用菌,2024
名特优新,522302,畜禽,2024
名特优新,520521,中药材,2024
名特优新,522625,畜禽,2024
名特优新,522629,茶,2024
名特优新,522702,水果,2024
名特优新,522723,茶,2024
名特优新,522728,水果,2024
名特优新,522729,水果,2024
名特优新,522729,粮油,2024
名特优新,530102,水产,2024
名特优新,530113,蔬菜食用菌,2024
名特优新,530124,水果,2024
名特优新,530322,中药材,2024
名特优新,530324,畜禽,2024
名特优新,530326,蔬菜食用菌,2024
名特优新,530303,粮油,2024
名特优新,530303,畜禽,2024
名特优新,530624,蔬菜食用菌,2024
名特优新,530629,水果,2024
名特优新,530724,粮油,2024
名特优新,530824,粮油,2024
名特优新,530825,畜禽,2024
名特优新,530924,水果,2024
名特优新,530924,粮油,2024
名特优新,530924,粮油,2024
名特优新,530924,水果,2024
名特优新,530924,水果,2024
名特优新,530924,蔬菜食用菌,2024
名特优新,530924,蔬菜食用菌,2024
名特优新,530924,畜禽,2024
名特优新,530924,畜禽,2024
名特优新,530924,畜禽,2024
名特优新,530924,水产,2024
名特优新,530924,水产,2024
名特优新,530925,水产,2024
名特优新,530926,茶,2024
名特优新,532322,水果,2024
名特优新,532327,水果,2024
名特优新,532327,水果,2024
名特优新,532504,畜禽,2024
名特优新,532624,水果,2024
名特优新,532624,茶,2024
名特优新,532624,畜禽,2024
名特优新,532901,粮油,2024
名特优新,532924,水果,2024
名特优新,533324,水果,2024
名特优新,533324,水果,2024
名特优新,533324,茶,2024
名特优新,533324,蔬菜食用菌,2024
名特优新,533324,畜禽,2024
名特优新,540322,畜禽,2024
名特优新,540328,水果,2024
名特优新,540232,畜禽,2024
名特优新,540234,中药材,2024
名特优新,540235,畜禽,2024
名特优新,542526,畜禽,2024
名特优新,610203,蔬菜食用菌,2024
名特优新,610203,水果,2024
名特优新,610422,水果,2024
名特优新,610422,蔬菜食用菌,2024
名特优新,610423,畜禽,2024
名特优新,610424,水果,2024
名特优新,610424,水果,2024
名特优新,610426,粮油,2024
名特优新,610525,水果,2024
名特优新,610603,粮油,2024
名特优新,610803,粮油,2024
名特优新,610803,粮油,2024
名特优新,610803,粮油,2024
名特优新,610921,茶,2024
名特优新,611022,水果,2024
名特优新,611023,水产,2024
名特优新,611026,水产,2024
名特优新,620121,水产,2024
名特优新,620623,粮油,2024
名特优新,620623,蔬菜食用菌,2024
名特优新,622923,水果,2024
名特优新,622923,水果,2024
名特优新,622924,畜禽,2024
名特优新,622926,蔬菜食用菌,2024
名特优新,623022,蔬菜食用菌,2024
名特优新,623023,畜禽,2024
名特优新,632626,畜禽,2024
名特优新,632801,畜禽,2024
名特优新,632801,畜禽,2024
名特优新,640423,畜禽,2024
名特优新,652825,中药材,2024
名特优新,652901,蔬菜食用菌,2024
名特优新,652927,水产,2024
名特优新,652928,水果,2024
名特优新,652929,畜禽,2024
名特优新,653122,水果,2024
名特优新,653126,加工食品,2024
名特优新,653126,蔬菜食用菌,2024
名特优新,653126,蔬菜食用菌,2024
名特优新,653126,畜禽,2024
名特优新,653126,畜禽,2024
名特优新,653127,粮油,2024
名特优新,653127,水果,2024
名特优新,653127,水果,2024
名特优新,653223,加工食品,2024
名特优新,653223,加工食品,2024
特优区,330523,茶,2017
特优区,500102,蔬菜食用菌,2017
特优区,130881,蔬菜食用菌,2017
特优区,500153,畜禽,2017
特优区,350783,蔬菜食用菌,2017
特优区,331022,水产,2017
特优区,350782,茶,2017
特优区,640323,畜禽,2017
特优区,341602,中药材,2017
特优区,341623,中药材,2017
特优区,341621,中药材,2017
特优区,341622,中药材,2017
特优区,522302,粮油,2017
特优区,360724,水果,2017
特优区,360732,水果,2017
特优区,360734,水果,2017
特优区,360783,水果,2017
特优区,360704,水果,2017
特优区,360728,水果,2017
特优区,360703,水果,2017
特优区,360733,水果,2017
特优区,360726,水果,2017
特优区,360725,水果,2017
特优区,360723,水果,2017
特优区,360722,水果,2017
特优区,360735,水果,2017
特优区,360731,水果,2017
特优区,360730,水果,2017
特优区,360781,水果,2017
特优区,360702,水果,2017
特优区,360729,水果,2017
特优区,371524,畜禽,2017
特优区,430923,茶,2017
特优区,130431,畜禽,2017
特优区,450922,畜禽,2017
特优区,430523,茶,2017
特优区,320830,水产,2017
特优区,420114,蔬菜食用菌,2017
特优区,429005,水产,2017
特优区,370786,蔬菜食用菌,2017
特优区,320583,水产,2017
特优区,530925,茶,2017
特优区,530902,茶,2017
特优区,530923,茶,2017
特优区,530926,茶,2017
特优区,530922,茶,2017
特优区,530921,茶,2017
特优区,530924,茶,2017
特优区,530927,茶,2017
特优区,451022,水果,2017
特优区,532328,蔬菜食用菌,2017
特优区,520322,蔬菜食用菌,2017
特优区,520303,蔬菜食用菌,2017
特优区,520330,蔬菜食用菌,2017
特优区,520327,蔬菜食用菌,2017
特优区,520323,蔬菜食用菌,2017
特优区,520325,蔬菜食用菌,2017
特优区,520324,蔬菜食用菌,2017
特优区,520326,蔬菜食用菌,2017
特优区,520328,蔬菜食用菌,2017
特优区,520381,蔬菜食用菌,2017
特优区,520304,蔬菜食用菌,2017
特优区,520302,蔬菜食用菌,2017
特优区,520329,蔬菜食用菌,2017
特优区,520382,蔬菜食用菌,2017
特优区,370828,蔬菜食用菌,2017
特优区,500236,水果,2017
特优区,370114,蔬菜食用菌,2017
特优区,510824,水果,2017
特优区,222424,蔬菜食用菌,2017
特优区,611023,水果,2017
特优区,611024,水果,2017
特优区,611022,水果,2017
特优区,611021,水果,2017
特优区,611025,水果,2017
特优区,611002,水果,2017
特优区,611026,水果,2017
特优区,510422,水果,2017
特优区,510403,水果,2017
特优区,510402,水果,2017
特优区,510411,水果,2017
特优区,510421,水果,2017
特优区,140404,中药材,2017
特优区,140431,中药材,2017
特优区,140426,中药材,2017
特优区,140403,中药材,2017
特优区,140428,中药材,2017
特优区,140406,中药材,2017
特优区,140429,中药材,2017
特优区,140430,中药材,2017
特优区,140423,中药材,2017
特优区,140425,中药材,2017
特优区,140427,中药材,2017
特优区,140405,中药材,2017
特优区,220621,中药材,2017
特优区,411282,水果,2017
特优区,450326,水果,2017
特优区,110117,水果,2017
特优区,430623,蔬菜食用菌,2017
特优区,640521,中药材,2017
特优区,231283,粮油,2017
特优区,621102,蔬菜食用菌,2017
特优区,152571,畜禽,2017
特优区,152529,畜禽,2017
特优区,152528,畜禽,2017
特优区,152530,畜禽,2017
特优区,152531,畜禽,2017
特优区,152501,畜禽,2017
特优区,152527,畜禽,2017
特优区,152523,畜禽,2017
特优区,152522,畜禽,2017
特优区,152502,畜禽,2017
特优区,152526,畜禽,2017
特优区,152525,畜禽,2017
特优区,152524,畜禽,2017
特优区,210782,水果,2017
特优区,610629,水果,2017
特优区,310115,水果,2017
特优区,421321,蔬菜食用菌,2019
特优区,421381,蔬菜食用菌,2019
特优区,421303,蔬菜食用菌,2019
特优区,130730,水果,2019
特优区,220881,粮油,2019
特优区,130523,水果,2019
特优区,511025,水果,2019
特优区,511602,水果,2019
特优区,140430,粮油,2019
特优区,370783,蔬菜食用菌,2019
特优区,370323,水果,2019
特优区,420304,茶,2019
特优区,420324,茶,2019
特优区,420302,茶,2019
特优区,420303,茶,2019
特优区,420381,茶,2019
特优区,420322,茶,2019
特优区,420323,茶,2019
特优区,420325,茶,2019
特优区,140932,粮油,2019
特优区,140930,粮油,2019
特优区,140922,粮油,2019
特优区,140923,粮油,2019
特优区,140927,粮油,2019
特优区,140926,粮油,2019
特优区,140925,粮油,2019
特优区,140971,粮油,2019
特优区,140929,粮油,2019
特优区,140921,粮油,2019
特优区,140928,粮油,2019
特优区,140902,粮油,2019
特优区,140981,粮油,2019
特优区,140924,粮油,2019
特优区,140931,粮油,2019
特优区,370611,水果,2019
特优区,330112,水果,2019
特优区,450902,畜禽,2019
特优区,320981,水果,2019
特优区,511425,水果,2019
特优区,511423,水果,2019
特优区,511424,水果,2019
特优区,511403,水果,2019
特优区,511421,水果,2019
特优区,511402,水果,2019
特优区,210323,水果,2019
特优区,210303,水果,2019
特优区,210302,水果,2019
特优区,210321,水果,2019
特优区,210311,水果,2019
特优区,210304,水果,2019
特优区,210381,水果,2019
特优区,500116,蔬菜食用菌,2019
特优区,610523,水果,2019
特优区,620123,蔬菜食用菌,2019
特优区,130683,中药材,2019
特优区,350982,茶,2019
特优区,460205,水果,2019
特优区,460202,水果,2019
特优区,460203,水果,2019
特优区,460204,水果,2019
特优区,640181,水果,2019
特优区,130426,水果,2019
特优区,450702,水产,2019
特优区,440224,水果,2019
特优区,510522,水果,2019
特优区,371603,水果,2019
特优区,211122,水产,2019
特优区,341321,水果,2019
特优区,350902,水产,2019
特优区,130183,畜禽,2019
特优区,640422,蔬菜食用菌,2019
特优区,150921,蔬菜食用菌,2019
特优区,150926,蔬菜食用菌,2019
特优区,150925,蔬菜食用菌,2019
特优区,150922,蔬菜食用菌,2019
特优区,150981,蔬菜食用菌,2019
特优区,150924,蔬菜食用菌,2019
特优区,150902,蔬菜食用菌,2019
特优区,150929,蔬菜食用菌,2019
特优区,150927,蔬菜食用菌,2019
特优区,150923,蔬菜食用菌,2019
特优区,150928,蔬菜食用菌,2019
特优区,370830,畜禽,2019
特优区,450821,水果,2019
特优区,653126,水果,2019
特优区,141028,水果,2019
特优区,320506,水产,2019
特优区,431026,蔬菜食用菌,2019
特优区,620826,水果,2019
特优区,530723,水果,2019
特优区,621126,中药材,2019
特优区,330281,蔬菜食用菌,2019
特优区,361130,茶,2019
特优区,410221,蔬菜食用菌,2019
特优区,320118,水产,2019
特优区,411726,畜禽,2019
特优区,445122,茶,2019
特优区,445102,茶,2019
特优区,445103,茶,2019
特优区,530581,畜禽,2019
特优区,532924,水果,2019
特优区,150424,粮油,2019
特优区,150423,粮油,2019
特优区,150429,粮油,2019
特优区,150422,粮油,2019
特优区,150421,粮油,2019
特优区,150403,粮油,2019
特优区,150428,粮油,2019
特优区,150430,粮油,2019
特优区,150402,粮油,2019
特优区,150425,粮油,2019
特优区,150404,粮油,2019
特优区,150426,粮油,2019
特优区,320684,畜禽,2019
特优区,632801,中药材,2019
特优区,632823,中药材,2019
特优区,632802,中药材,2019
特优区,632857,中药材,2019
特优区,632822,中药材,2019
特优区,632803,中药材,2019
特优区,632821,中药材,2019
特优区,150523,畜禽,2019
特优区,150581,畜禽,2019
特优区,150571,畜禽,2019
特优区,150521,畜禽,2019
特优区,150525,畜禽,2019
特优区,150502,畜禽,2019
特优区,150522,畜禽,2019
特优区,150526,畜禽,2019
特优区,150524,畜禽,2019
特优区,652824,水果,2019
特优区,361024,畜禽,2019
特优区,150624,畜禽,2019
特优区,411723,粮油,2019
特优区,310151,水产,2019
特优区,650421,水果,2019
特优区,610528,畜禽,2019
特优区,540421,畜禽,2019
特优区,231086,蔬菜食用菌,2019
特优区,540323,畜禽,2019
特优区,510822,水果,2020
特优区,510812,水果,2020
特优区,510824,水果,2020
特优区,510802,水果,2020
特优区,510823,水果,2020
特优区,510821,水果,2020
特优区,510811,水果,2020
特优区,210281,水产,2020
特优区,210203,水产,2020
特优区,210211,水产,2020
特优区,210212,水产,2020
特优区,210283,水产,2020
特优区,210202,水产,2020
特优区,210214,水产,2020
特优区,210224,水产,2020
特优区,210204,水产,2020
特优区,210213,水产,2020
特优区,140821,水果,2020
特优区,230208,蔬菜食用菌,2020
特优区,210281,水果,2020
特优区,210203,水果,2020
特优区,210211,水果,2020
特优区,210212,水果,2020
特优区,210283,水果,2020
特优区,210202,水果,2020
特优区,210214,水果,2020
特优区,210224,水果,2020
特优区,210204,水果,2020
特优区,210213,水果,2020
特优区,511921,蔬菜食用菌,2020
特优区,370983,水果,2020
特优区,532822,茶,2020
特优区,341881,水果,2020
特优区,441823,畜禽,2020
特优区,441826,畜禽,2020
特优区,441821,畜禽,2020
特优区,441803,畜禽,2020
特优区,441802,畜禽,2020
特优区,441882,畜禽,2020
特优区,441825,畜禽,2020
特优区,441881,畜禽,2020
特优区,450332,水果,2020
特优区,130825,畜禽,2020
特优区,430422,茶,2020
特优区,430423,茶,2020
特优区,430412,茶,2020
特优区,430426,茶,2020
特优区,430482,茶,2020
特优区,430421,茶,2020
特优区,430424,茶,2020
特优区,430406,茶,2020
特优区,430405,茶,2020
特优区,430407,茶,2020
特优区,430473,茶,2020
特优区,430476,茶,2020
特优区,430408,茶,2020
特优区,430481,茶,2020
特优区,450421,茶,2020
特优区,141031,水果,2020
特优区,220521,水果,2020
特优区,421281,茶,2020
特优区,220582,中药材,2020
特优区,421222,茶,2020
特优区,411323,水果,2020
特优区,450921,水果,2020
特优区,370281,蔬菜食用菌,2020
特优区,451003,蔬菜食用菌,2020
特优区,610326,水果,2020
特优区,331127,蔬菜食用菌,2020
特优区,321281,蔬菜食用菌,2020
特优区,450324,水产,2020
特优区,511504,茶,2020
特优区,511527,茶,2020
特优区,511528,茶,2020
特优区,511525,茶,2020
特优区,511526,茶,2020
特优区,511524,茶,2020
特优区,511529,茶,2020
特优区,511523,茶,2020
特优区,511503,茶,2020
特优区,511502,茶,2020
特优区,610924,茶,2020
特优区,361103,水果,2020
特优区,421083,蔬菜食用菌,2020
特优区,320206,水果,2020
特优区,330727,中药材,2020
特优区,500101,水果,2020
特优区,441226,水果,2020
特优区,522635,水果,2020
特优区,150782,水产,2020
特优区,150723,水产,2020
特优区,150722,水产,2020
特优区,150724,水产,2020
特优区,150726,水产,2020
特优区,150727,水产,2020
特优区,150784,水产,2020
特优区,150785,水产,2020
特优区,150703,水产,2020
特优区,150783,水产,2020
特优区,150721,水产,2020
特优区,150781,水产,2020
特优区,150702,水产,2020
特优区,150725,水产,2020
特优区,370671,水果,2020
特优区,370681,水果,2020
特优区,370685,水果,2020
特优区,370687,水果,2020
特优区,370602,水果,2020
特优区,370613,水果,2020
特优区,370686,水果,2020
特优区,370612,水果,2020
特优区,370614,水果,2020
特优区,370683,水果,2020
特优区,370682,水果,2020
特优区,370611,水果,2020
特优区,370676,水果,2020
特优区,150302,水果,2020
特优区,150304,水果,2020
特优区,150303,水果,2020
特优区,440118,水果,2020
特优区,520526,蔬菜食用菌,2020
特优区,152921,畜禽,2020
特优区,330822,茶,2020
特优区,341102,中药材,2020
特优区,640323,蔬菜食用菌,2020
特优区,632521,水产,2020
特优区,131182,水果,2020
特优区,320481,水产,2020
特优区,321023,蔬菜食用菌,2020
特优区,520281,水果,2020
特优区,230281,蔬菜食用菌,2020
特优区,310114,水果,2020
特优区,621202,蔬菜食用菌,2020
特优区,410804,中药材,2020
特优区,410802,中药材,2020
特优区,410883,中药材,2020
特优区,410811,中药材,2020
特优区,410825,中药材,2020
特优区,410822,中药材,2020
特优区,410823,中药材,2020
特优区,410871,中药材,2020
特优区,410882,中药材,2020
特优区,410803,中药材,2020
特优区,410821,中药材,2020
特优区,611023,蔬菜食用菌,2020
特优区,611024,蔬菜食用菌,2020
特优区,611022,蔬菜食用菌,2020
特优区,611021,蔬菜食用菌,2020
特优区,611025,蔬菜食用菌,2020
特优区,611002,蔬菜食用菌,2020
特优区,611026,蔬菜食用菌,2020
特优区,610581,蔬菜食用菌,2020
特优区,230719,蔬菜食用菌,2020
特优区,230725,蔬菜食用菌,2020
特优区,230781,蔬菜食用菌,2020
特优区,230724,蔬菜食用菌,2020
特优区,230723,蔬菜食用菌,2020
特优区,230726,蔬菜食用菌,2020
特优区,230718,蔬菜食用菌,2020
特优区,230717,蔬菜食用菌,2020
特优区,230722,蔬菜食用菌,2020
特优区,230751,蔬菜食用菌,2020
特优区,371427,水果,2020
特优区,120111,蔬菜食用菌,2020
特优区,350122,水产,2020
特优区,632222,畜禽,2020
特优区,540233,水产,2020
特优区,469007,水果,2020
特优区,431281,水果,2020
特优区,360827,茶,2020
特优区,460108,水果,2020
特优区,460105,水果,2020
特优区,460107,水果,2020
特优区,460106,水果,2020
特优区,430225,水果,2020
特优区,360821,水果,2020
特优区,360825,水果,2020
特优区,360823,水果,2020
特优区,360802,水果,2020
特优区,360827,水果,2020
特优区,360824,水果,2020
特优区,360830,水果,2020
特优区,360822,水果,2020
特优区,360803,水果,2020
特优区,360829,水果,2020
特优区,360828,水果,2020
特优区,360826,水果,2020
特优区,360881,水果,2020
特优区,430921,水产,2020
特优区,360124,水产,2020
特优区,360982,中药材,2020
特优区,220282,畜禽,2020
特优区,511024,水果,2020
特优区,433125,茶,2020
特优区,350981,水果,2020
特优区,410326,蔬菜食用菌,2020
特优区,450381,加工食品,2020
特优区,530628,中药材,2020
特优区,450921,畜禽,2020
特优区,450110,水果,2020
特优区,520204,水果,2020
特优区,510722,粮油,2020
特优区,220582,水果,2020
特优区,511803,茶,2020
特优区,130181,水果,2020
特优区,621123,中药材,2020
特优区,130281,蔬菜食用菌,2020
特优区,513402,水果,2020
特优区,520623,茶,2020
特优区,140623,畜禽,2020
特优区,130322,水果,2020
特优区,610525,水果,2020
特优区,350821,水果,2020
特优区,350824,水果,2020
特优区,350803,水果,2020
特优区,350802,水果,2020
特优区,350881,水果,2020
特优区,350823,水果,2020
特优区,350825,水果,2020
特优区,130523,水果,2020
特优区,421181,中药材,2020
特优区,330723,茶,2020
特优区,441881,茶,2020
特优区,321084,畜禽,2020
特优区,450721,水果,2020
特优区,220281,蔬菜食用菌,2020
特优区,371721,蔬菜食用菌,2020
特优区,610824,蔬菜食用菌,2020
特优区,620503,畜禽,2020
特优区,141127,蔬菜食用菌,2020
特优区,330523,蔬菜食用菌,2020
特优区,410225,粮油,2020
特优区,350922,蔬菜食用菌,2020
特优区,371481,水果,2020
特优区,610828,水果,2020
特优区,350123,茶,2020
特优区,350181,茶,2020
特优区,350124,茶,2020
特优区,350121,茶,2020
特优区,350105,茶,2020
特优区,350103,茶,2020
特优区,350102,茶,2020
特优区,350125,茶,2020
特优区,350128,茶,2020
特优区,350122,茶,2020
特优区,350111,茶,2020
特优区,350104,茶,2020
特优区,350112,茶,2020
特优区,421221,水产,2020
特优区,210181,水果,2020
特优区,411423,水果,2020
特优区,420503,茶,2020
特优区,420529,茶,2020
特优区,420502,茶,2020
特优区,420583,茶,2020
特优区,420582,茶,2020
特优区,420527,茶,2020
特优区,420528,茶,2020
特优区,420581,茶,2020
特优区,420525,茶,2020
特优区,420504,茶,2020
特优区,420506,茶,2020
特优区,420526,茶,2020
特优区,420505,茶,2020
特优区,522628,茶,2020
特优区,370725,水果,2020
特优区,530925,水果,2020
特优区,530902,水果,2020
特优区,530923,水果,2020
特优区,530926,水果,2020
特优区,530922,水果,2020
特优区,530921,水果,2020
特优区,530924,水果,2020
特优区,530927,水果,2020
特优区,540228,蔬菜食用菌,2020
特优区,632821,茶,2020
特优区,150523,蔬菜食用菌,2020
特优区,640104,水果,2020
特优区,640121,水果,2020
特优区,640181,水果,2020
特优区,640122,水果,2020
特优区,640105,水果,2020
特优区,640106,水果,2020
特优区,440705,中药材,2020
品牌目录,110117,水果,2019
品牌目录,110115,水果,2019
品牌目录,120116,茶,2019
品牌目录,130705,畜禽,2019
品牌目录,141031,水果,2019
品牌目录,140828,水果,2019
品牌目录,150302,水果,2019
品牌目录,150304,水果,2019
品牌目录,150303,水果,2019
品牌目录,210323,水果,2019
品牌目录,210303,水果,2019
品牌目录,210302,水果,2019
品牌目录,210321,水果,2019
品牌目录,210311,水果,2019
品牌目录,210304,水果,2019
品牌目录,210381,水果,2019
品牌目录,210281,水果,2019
品牌目录,210203,水果,2019
品牌目录,210211,水果,2019
品牌目录,210212,水果,2019
品牌目录,210283,水果,2019
品牌目录,210202,水果,2019
品牌目录,210214,水果,2019
品牌目录,210224,水果,2019
品牌目录,210204,水果,2019
品牌目录,210213,水果,2019
品牌目录,210283,水果,2019
品牌目录,211402,水果,2019
品牌目录,211481,水果,2019
品牌目录,211403,水果,2019
品牌目录,211422,水果,2019
品牌目录,211421,水果,2019
品牌目录,211404,水果,2019
品牌目录,210281,水果,2019
品牌目录,210203,水果,2019
品牌目录,210211,水果,2019
品牌目录,210212,水果,2019
品牌目录,210283,水果,2019
品牌目录,210202,水果,2019
品牌目录,210214,水果,2019
品牌目录,210224,水果,2019
品牌目录,210204,水果,2019
品牌目录,210213,水果,2019
品牌目录,210782,水果,2019
品牌目录,210681,水果,2019
品牌目录,230719,水果,2019
品牌目录,230725,水果,2019
品牌目录,230781,水果,2019
品牌目录,230724,水果,2019
品牌目录,230723,水果,2019
品牌目录,230726,水果,2019
品牌目录,230718,水果,2019
品牌目录,230717,水果,2019
品牌目录,230722,水果,2019
品牌目录,230751,水果,2019
品牌目录,310114,水果,2019
品牌目录,310115,水果,2019
品牌目录,320981,水果,2019
品牌目录,330225,水果,2019
品牌目录,330803,水果,2019
品牌目录,330881,水果,2019
品牌目录,330825,水果,2019
品牌目录,330824,水果,2019
品牌目录,330802,水果,2019
品牌目录,330822,水果,2019
品牌目录,330822,水果,2019
品牌目录,330282,水果,2019
品牌目录,340121,水果,2019
品牌目录,340321,水果,2019
品牌目录,350525,水果,2019
品牌目录,360724,水果,2019
品牌目录,360732,水果,2019
品牌目录,360734,水果,2019
品牌目录,360783,水果,2019
品牌目录,360704,水果,2019
品牌目录,360728,水果,2019
品牌目录,360703,水果,2019
品牌目录,360733,水果,2019
品牌目录,360726,水果,2019
品牌目录,360725,水果,2019
品牌目录,360723,水果,2019
品牌目录,360722,水果,2019
品牌目录,360735,水果,2019
品牌目录,360731,水果,2019
品牌目录,360730,水果,2019
品牌目录,360781,水果,2019
品牌目录,360702,水果,2019
品牌目录,360729,水果,2019
品牌目录,370983,水果,2019
品牌目录,370725,水果,2019
品牌目录,370671,水果,2019
品牌目录,370681,水果,2019
品牌目录,370685,水果,2019
品牌目录,370687,水果,2019
品牌目录,370602,水果,2019
品牌目录,370613,水果,2019
品牌目录,370686,水果,2019
品牌目录,370612,水果,2019
品牌目录,370614,水果,2019
品牌目录,370683,水果,2019
品牌目录,370682,水果,2019
品牌目录,370611,水果,2019
品牌目录,370676,水果,2019
品牌目录,370671,水果,2019
品牌目录,370681,水果,2019
品牌目录,370685,水果,2019
品牌目录,370687,水果,2019
品牌目录,370602,水果,2019
品牌目录,370613,水果,2019
品牌目录,370686,水果,2019
品牌目录,370612,水果,2019
品牌目录,370614,水果,2019
品牌目录,370683,水果,2019
品牌目录,370682,水果,2019
品牌目录,370611,水果,2019
品牌目录,370676,水果,2019
品牌目录,411282,水果,2019
品牌目录,411323,水果,2019
品牌目录,420527,水果,2019
品牌目录,430726,水果,2019
品牌目录,430225,水果,2019
品牌目录,441226,水果,2019
品牌目录,441303,水果,2019
品牌目录,441403,水果,2019
品牌目录,440222,水果,2019
品牌目录,451081,水果,2019
品牌目录,451002,水果,2019
品牌目录,451027,水果,2019
品牌目录,451082,水果,2019
品牌目录,451003,水果,2019
品牌目录,451022,水果,2019
品牌目录,451031,水果,2019
品牌目录,451029,水果,2019
品牌目录,451024,水果,2019
品牌目录,451026,水果,2019
品牌目录,451030,水果,2019
品牌目录,451028,水果,2019
品牌目录,450124,水果,2019
品牌目录,450102,水果,2019
品牌目录,450109,水果,2019
品牌目录,450125,水果,2019
品牌目录,450105,水果,2019
品牌目录,450181,水果,2019
品牌目录,450103,水果,2019
品牌目录,450108,水果,2019
品牌目录,450107,水果,2019
品牌目录,450110,水果,2019
品牌目录,450126,水果,2019
品牌目录,450123,水果,2019
品牌目录,450821,水果,2019
品牌目录,450721,水果,2019
品牌目录,460205,水果,2019
品牌目录,460202,水果,2019
品牌目录,460203,水果,2019
品牌目录,460204,水果,2019
品牌目录,469023,水果,2019
品牌目录,460205,水果,2019
品牌目录,460202,水果,2019
品牌目录,460203,水果,2019
品牌目录,460204,水果,2019
品牌目录,500233,水果,2019
品牌目录,500155,水果,2019
品牌目录,500114,水果,2019
品牌目录,510824,水果,2019
品牌目录,510181,水果,2019
品牌目录,511424,水果,2019
品牌目录,530723,水果,2019
品牌目录,532924,水果,2019
品牌目录,530627,水果,2019
品牌目录,530625,水果,2019
品牌目录,530622,水果,2019
品牌目录,530623,水果,2019
品牌目录,530624,水果,2019
品牌目录,530628,水果,2019
品牌目录,530681,水果,2019
品牌目录,530626,水果,2019
品牌目录,530602,水果,2019
品牌目录,530629,水果,2019
品牌目录,530621,水果,2019
品牌目录,530424,水果,2019
